customer_id,visit_date,age,gender,cuisine_type,restaurant_location,party_size,wait_time,food_quality,service_quality,ambiance_rating,price_value,overall_rating,spending_per_person,total_spending,recommend,will_return,payment_method,visit_time,day_of_week,is_weekend,response_time,cleanliness,review_text
946,2024-01-31,42,Male,Thai,Bekasi,1,32,2,4,2,2,2.5,99726,99726,No,No,Credit Card,Lunch,Wednesday,0,13,4,Not authentic at all. Great customer service experience. Might give it another try.
947,2025-10-11,30,Male,Korean,Tangerang,3,24,3,3,4,5,3.8,429442,1288326,Yes,Yes,E-Wallet,Late Night,Saturday,1,18,3,Food was okay. Service was acceptable. Might give it another try.
948,2024-02-18,49,Male,Indian,South Jakarta,2,25,5,5,4,4,4.5,321981,643962,Yes,Yes,E-Wallet,Late Night,Sunday,1,5,4,"Amazing Indian cuisine, authentic flavors! Great customer service experience. Definitely coming back!"
949,2025-10-14,58,Male,Indian,North Jakarta,7,44,3,1,3,2,2.2,228833,1601831,No,No,Cash,Dinner,Tuesday,0,23,4,Food was okay. Staff seemed uninterested. Might give it another try.
950,2025-07-28,22,Male,Korean,Bekasi,7,20,3,4,2,3,3.0,382331,2676317,No,Yes,E-Wallet,Dinner,Monday,0,23,4,Food was okay. Server was knowledgeable and helpful. Might give it another try.
951,2025-04-20,62,Male,Indonesian,Bekasi,4,50,2,3,4,3,3.0,60169,240676,No,Yes,Cash,Breakfast,Sunday,1,17,3,Portions were too small for the price. Service was acceptable. Might give it another try.
952,2025-10-24,57,Female,Japanese,Depok,8,43,3,4,4,3,3.5,464859,3718872,Yes,Yes,Cash,Dinner,Friday,0,29,3,Food was okay. Friendly staff and quick service. Might give it another try.
953,2025-10-15,48,Male,Chinese,Central Jakarta,6,27,5,4,5,5,4.8,304121,1824726,Yes,Yes,Cash,Lunch,Wednesday,0,30,5,Fresh ingredients and perfect seasoning. Staff went above and beyond. Definitely coming back!
954,2025-06-18,30,Male,Mexican,Central Jakarta,4,38,3,4,4,5,4.0,479175,1916700,Yes,Yes,Credit Card,Dinner,Wednesday,0,11,3,Food was okay. Server was knowledgeable and helpful. Definitely coming back!
955,2024-08-01,36,Male,Italian,Tangerang,2,28,4,5,5,5,4.8,341118,682236,Yes,Yes,Debit Card,Dinner,Thursday,0,8,4,Fresh ingredients and perfect seasoning. Great customer service experience. Definitely coming back!
956,2025-06-07,47,Female,Chinese,Depok,5,15,3,2,2,2,2.2,221199,1105995,No,No,QRIS,Dinner,Saturday,1,9,4,Food was okay. Poor customer service. Might give it another try.
957,2023-11-18,64,Female,Western,Central Jakarta,7,46,4,3,4,5,4.0,488343,3418401,Yes,Yes,Credit Card,Dinner,Saturday,1,23,5,Best Western I've had in a long time! Service was acceptable. Definitely coming back!
958,2024-12-04,20,Male,Indonesian,Depok,2,9,2,2,4,2,2.5,424264,848528,No,No,Debit Card,Dinner,Wednesday,0,15,3,The Indonesian was disappointing. Had to wait too long for everything. Might give it another try.
959,2024-10-05,44,Female,Japanese,Depok,7,39,3,2,3,2,2.5,414163,2899141,No,No,Debit Card,Breakfast,Saturday,1,11,4,Food was okay. Server was rude and unprofessional. Might give it another try.
960,2025-03-13,28,Male,Mexican,East Jakarta,4,8,1,3,3,1,2.0,300973,1203892,No,No,Credit Card,Lunch,Thursday,0,29,3,The Mexican was disappointing. Service was acceptable. Probably won't return.
961,2025-03-13,27,Male,Western,Bekasi,6,29,4,5,5,5,4.8,62327,373962,Yes,Yes,E-Wallet,Breakfast,Thursday,0,11,5,Fresh ingredients and perfect seasoning. Service was excellent and attentive. Definitely coming back!
962,2025-01-08,20,Male,Chinese,Depok,1,27,3,2,3,1,2.2,258237,258237,No,No,Debit Card,Breakfast,Wednesday,0,25,5,Food was okay. Staff seemed uninterested. Might give it another try.
963,2025-07-01,57,Female,Mexican,Bekasi,7,15,4,3,3,2,3.0,221472,1550304,No,Yes,Cash,Breakfast,Tuesday,0,25,4,"Food was exceptional, especially the main course. Service was acceptable. Might give it another try."
964,2025-09-25,46,Male,Korean,Tangerang,4,16,1,2,1,3,1.8,157784,631136,No,No,Debit Card,Lunch,Thursday,0,23,4,Portions were too small for the price. Had to wait too long for everything. Probably won't return.
965,2024-01-26,41,Female,Italian,East Jakarta,5,18,2,1,1,1,1.2,225076,1125380,No,No,Debit Card,Dinner,Friday,0,19,4,Not authentic at all. Poor customer service. Probably won't return.
966,2024-04-26,56,Male,Korean,Depok,5,55,2,4,2,2,2.5,497050,2485250,No,No,Credit Card,Breakfast,Friday,0,13,3,Portions were too small for the price. Service was excellent and attentive. Might give it another try.
967,2023-11-26,37,Female,Thai,West Jakarta,2,8,3,5,3,4,3.8,438941,877882,Yes,Yes,Cash,Dinner,Sunday,1,18,5,Food was okay. Service was excellent and attentive. Might give it another try.
968,2025-08-15,19,Female,Italian,South Jakarta,5,14,4,3,3,5,3.8,440206,2201030,Yes,Yes,Credit Card,Lunch,Friday,0,5,3,"Food was exceptional, especially the main course. Service was acceptable. Might give it another try."
969,2024-12-22,23,Male,Korean,North Jakarta,5,6,4,5,5,4,4.5,162971,814855,Yes,Yes,Credit Card,Breakfast,Sunday,1,6,4,"Food was exceptional, especially the main course. Great customer service experience. Definitely coming back!"
970,2025-09-07,45,Female,Thai,West Jakarta,1,41,3,1,2,3,2.2,197623,197623,No,No,E-Wallet,Dinner,Sunday,1,5,5,Food was okay. Staff seemed uninterested. Might give it another try.
971,2024-04-17,35,Male,Chinese,Depok,1,46,3,2,3,3,2.8,306129,306129,No,No,Debit Card,Dinner,Wednesday,0,16,3,Food was okay. Service was slow and inattentive. Might give it another try.
972,2023-12-24,56,Female,Korean,Depok,3,28,5,5,5,3,4.5,218145,654435,Yes,Yes,Cash,Late Night,Sunday,1,16,4,"Food was exceptional, especially the main course. Friendly staff and quick service. Definitely coming back!"
973,2025-07-02,40,Female,Indonesian,Depok,7,28,4,5,5,4,4.5,224485,1571395,Yes,Yes,Cash,Lunch,Wednesday,0,6,4,"Food was exceptional, especially the main course. Great customer service experience. Definitely coming back!"
974,2025-09-02,50,Male,Arabic,Bekasi,3,59,2,4,3,2,2.8,481721,1445163,No,No,E-Wallet,Breakfast,Tuesday,0,21,3,The Arabic was disappointing. Staff went above and beyond. Might give it another try.
975,2024-06-15,54,Male,Mexican,West Jakarta,4,48,4,3,4,5,4.0,488550,1954200,Yes,Yes,Cash,Late Night,Saturday,1,21,5,Fresh ingredients and perfect seasoning. Service was acceptable. Definitely coming back!
976,2024-09-01,43,Male,Arabic,Bekasi,7,49,1,3,3,2,2.2,131632,921424,No,No,Debit Card,Breakfast,Sunday,1,20,3,The Arabic was disappointing. Service was acceptable. Might give it another try.
977,2024-02-18,22,Female,Chinese,Tangerang,5,57,4,4,2,2,3.0,62323,311615,No,Yes,Credit Card,Breakfast,Sunday,1,11,3,The Chinese food was absolutely delicious! Server was knowledgeable and helpful. Might give it another try.
978,2025-09-29,61,Male,Japanese,North Jakarta,8,12,5,5,5,4,4.8,415857,3326856,Yes,Yes,QRIS,Late Night,Monday,0,16,3,Best Japanese I've had in a long time! Server was knowledgeable and helpful. Definitely coming back!
979,2024-06-17,37,Female,Arabic,Depok,1,48,4,5,5,5,4.8,66274,66274,Yes,Yes,Cash,Breakfast,Monday,0,18,5,"Food was exceptional, especially the main course. Great customer service experience. Definitely coming back!"
980,2024-11-02,55,Female,Vietnamese,Depok,1,29,2,1,2,2,1.8,335073,335073,No,No,Credit Card,Breakfast,Saturday,1,19,4,The Vietnamese was disappointing. Staff seemed uninterested. Probably won't return.
981,2024-01-18,65,Female,Chinese,Depok,1,25,5,5,4,3,4.2,371764,371764,Yes,Yes,E-Wallet,Lunch,Thursday,0,23,5,The Chinese food was absolutely delicious! Service was excellent and attentive. Definitely coming back!
982,2025-08-17,19,Female,Japanese,West Jakarta,8,22,5,5,5,4,4.8,182751,1462008,Yes,Yes,QRIS,Late Night,Sunday,1,10,4,The Japanese food was absolutely delicious! Staff went above and beyond. Definitely coming back!
983,2024-02-15,36,Male,Italian,North Jakarta,6,32,3,1,1,1,1.5,302783,1816698,No,No,E-Wallet,Breakfast,Thursday,0,17,5,Food was okay. Staff seemed uninterested. Probably won't return.
984,2024-10-04,59,Male,Thai,Central Jakarta,5,16,3,4,4,3,3.5,169921,849605,Yes,Yes,E-Wallet,Breakfast,Friday,0,10,3,Food was okay. Service was excellent and attentive. Might give it another try.
985,2025-03-12,26,Male,Korean,Depok,6,55,4,5,5,5,4.8,243089,1458534,Yes,Yes,QRIS,Late Night,Wednesday,0,6,4,The Korean food was absolutely delicious! Great customer service experience. Definitely coming back!
986,2025-05-04,45,Female,Japanese,South Jakarta,2,21,4,4,5,3,4.0,122103,244206,Yes,Yes,Credit Card,Breakfast,Sunday,1,23,3,The Japanese food was absolutely delicious! Friendly staff and quick service. Definitely coming back!
987,2025-09-29,60,Male,Korean,Bekasi,5,35,3,1,3,2,2.2,110738,553690,No,No,QRIS,Lunch,Monday,0,11,3,Food was okay. Service was slow and inattentive. Might give it another try.
988,2024-09-09,37,Male,Thai,Central Jakarta,6,8,1,3,3,2,2.2,357008,2142048,No,No,QRIS,Dinner,Monday,0,30,3,The Thai was disappointing. Service was acceptable. Might give it another try.
989,2025-05-03,38,Male,Korean,East Jakarta,4,47,5,5,4,4,4.5,140396,561584,Yes,Yes,E-Wallet,Breakfast,Saturday,1,9,5,Fresh ingredients and perfect seasoning. Staff went above and beyond. Definitely coming back!
990,2024-02-28,26,Male,Japanese,Depok,2,41,2,4,3,4,3.2,239646,479292,No,Yes,Debit Card,Breakfast,Wednesday,0,29,4,Overcooked and underseasoned dishes. Great customer service experience. Might give it another try.
991,2024-09-06,20,Female,Thai,Central Jakarta,4,47,4,4,5,3,4.0,442486,1769944,Yes,Yes,Debit Card,Late Night,Friday,0,25,5,"Food was exceptional, especially the main course. Staff went above and beyond. Definitely coming back!"
992,2024-01-19,28,Male,Arabic,North Jakarta,8,54,2,3,1,2,2.0,84778,678224,No,No,QRIS,Lunch,Friday,0,29,5,The Arabic was disappointing. Service was acceptable. Probably won't return.
993,2024-10-30,20,Female,Mexican,Tangerang,5,34,4,5,5,4,4.5,211555,1057775,Yes,Yes,E-Wallet,Late Night,Wednesday,0,29,5,Fresh ingredients and perfect seasoning. Great customer service experience. Definitely coming back!
994,2024-09-01,55,Male,Korean,Bekasi,2,49,5,5,5,5,5.0,381017,762034,Yes,Yes,Credit Card,Dinner,Sunday,1,14,5,Best Korean I've had in a long time! Server was knowledgeable and helpful. Definitely coming back!
995,2025-10-03,50,Male,Indian,Bekasi,4,41,3,3,2,3,2.8,321409,1285636,No,No,E-Wallet,Dinner,Friday,0,13,5,Food was okay. Service was acceptable. Might give it another try.
996,2023-12-01,45,Male,Arabic,West Jakarta,5,17,5,5,5,4,4.8,157198,785990,Yes,Yes,E-Wallet,Lunch,Friday,0,8,5,Fresh ingredients and perfect seasoning. Staff went above and beyond. Definitely coming back!
997,2024-08-04,64,Female,Vietnamese,East Jakarta,4,43,3,5,4,4,4.0,178782,715128,Yes,Yes,E-Wallet,Dinner,Sunday,1,23,4,Food was okay. Great customer service experience. Definitely coming back!
998,2024-09-27,52,Female,Indonesian,North Jakarta,2,21,2,3,2,1,2.0,84889,169778,No,No,Debit Card,Late Night,Friday,0,19,5,Overcooked and underseasoned dishes. Service was acceptable. Probably won't return.
999,2025-10-02,55,Female,Western,Tangerang,4,22,2,3,2,3,2.5,106664,426656,No,No,E-Wallet,Late Night,Thursday,0,15,3,Not authentic at all. Service was acceptable. Might give it another try.
1000,2025-07-25,26,Male,Japanese,Bekasi,1,7,2,1,3,3,2.2,190726,190726,No,No,Debit Card,Lunch,Friday,0,6,5,The Japanese was disappointing. Poor customer service. Might give it another try.
1001,2024-01-19,54,Male,Italian,South Jakarta,6,44,4,4,3,3,3.5,165572,993432,Yes,Yes,QRIS,Dinner,Friday,0,22,4,Fresh ingredients and perfect seasoning. Staff went above and beyond. Might give it another try.
1002,2025-03-23,33,Male,Italian,Bekasi,4,15,4,5,5,4,4.5,134093,536372,Yes,Yes,Credit Card,Dinner,Sunday,1,30,4,Fresh ingredients and perfect seasoning. Staff went above and beyond. Definitely coming back!
1003,2024-12-10,25,Male,Chinese,Tangerang,4,20,5,4,4,4,4.2,196523,786092,Yes,Yes,Credit Card,Dinner,Tuesday,0,18,5,The Chinese food was absolutely delicious! Friendly staff and quick service. Definitely coming back!
1004,2025-10-22,56,Female,Korean,East Jakarta,4,11,2,3,2,2,2.2,128845,515380,No,No,E-Wallet,Late Night,Wednesday,0,5,5,Portions were too small for the price. Service was acceptable. Might give it another try.
1005,2024-07-27,35,Male,Vietnamese,Depok,7,55,4,3,4,5,4.0,372771,2609397,Yes,Yes,E-Wallet,Lunch,Saturday,1,16,3,"Food was exceptional, especially the main course. Service was acceptable. Definitely coming back!"
1006,2024-08-25,63,Male,Arabic,Tangerang,3,55,4,4,5,5,4.5,262390,787170,Yes,Yes,Cash,Lunch,Sunday,1,17,5,"Amazing Arabic cuisine, authentic flavors! Server was knowledgeable and helpful. Definitely coming back!"
1007,2024-03-25,48,Male,Vietnamese,East Jakarta,2,33,2,3,2,2,2.2,249738,499476,No,No,Credit Card,Late Night,Monday,0,28,4,Not authentic at all. Service was acceptable. Might give it another try.
1008,2024-02-05,45,Male,Thai,North Jakarta,6,19,4,4,4,3,3.8,138364,830184,Yes,Yes,Debit Card,Lunch,Monday,0,6,4,Fresh ingredients and perfect seasoning. Staff went above and beyond. Might give it another try.
1009,2025-07-19,41,Male,Chinese,South Jakarta,3,10,2,1,3,2,2.0,287555,862665,No,No,Debit Card,Late Night,Saturday,1,13,3,Overcooked and underseasoned dishes. Staff seemed uninterested. Probably won't return.
1010,2024-10-05,32,Female,Mexican,West Jakarta,2,19,3,1,3,3,2.5,460570,921140,No,No,Debit Card,Late Night,Saturday,1,18,3,Food was okay. Had to wait too long for everything. Might give it another try.
1011,2025-03-06,33,Male,Chinese,South Jakarta,2,54,2,1,3,1,1.8,458451,916902,No,No,E-Wallet,Lunch,Thursday,0,9,5,Portions were too small for the price. Had to wait too long for everything. Probably won't return.
1012,2025-02-19,29,Male,Italian,Bekasi,3,54,5,3,5,5,4.5,79805,239415,Yes,Yes,E-Wallet,Lunch,Wednesday,0,6,4,"Amazing Italian cuisine, authentic flavors! Service was acceptable. Definitely coming back!"
1013,2025-01-17,27,Male,Chinese,Bekasi,5,34,3,2,4,2,2.8,424042,2120210,No,No,Debit Card,Breakfast,Friday,0,7,4,Food was okay. Staff seemed uninterested. Might give it another try.
1014,2023-11-23,26,Male,Mexican,Depok,8,48,5,5,5,5,5.0,325277,2602216,Yes,Yes,E-Wallet,Late Night,Thursday,0,29,4,Fresh ingredients and perfect seasoning. Server was knowledgeable and helpful. Definitely coming back!
1015,2025-06-05,51,Female,Indonesian,Depok,3,56,1,1,3,2,1.8,491422,1474266,No,No,Cash,Late Night,Thursday,0,17,4,The Indonesian was disappointing. Server was rude and unprofessional. Probably won't return.
1016,2024-05-04,37,Female,Italian,Bekasi,8,17,1,2,3,1,1.8,285898,2287184,No,No,QRIS,Late Night,Saturday,1,12,3,Food was mediocre at best. Had to wait too long for everything. Probably won't return.
1017,2024-02-08,19,Male,Korean,North Jakarta,8,30,5,5,5,4,4.8,292902,2343216,Yes,Yes,Debit Card,Lunch,Thursday,0,9,5,"Food was exceptional, especially the main course. Service was excellent and attentive. Definitely coming back!"
1018,2024-12-24,24,Female,Indian,Central Jakarta,6,34,5,5,4,5,4.8,204115,1224690,Yes,Yes,Cash,Late Night,Tuesday,0,6,4,Fresh ingredients and perfect seasoning. Staff went above and beyond. Definitely coming back!
1019,2023-12-28,22,Female,Indian,East Jakarta,5,37,2,2,2,4,2.5,422823,2114115,No,No,QRIS,Breakfast,Thursday,0,21,3,Overcooked and underseasoned dishes. Service was slow and inattentive. Might give it another try.
1020,2025-05-20,58,Female,Italian,Depok,7,26,5,5,5,5,5.0,242920,1700440,Yes,Yes,Credit Card,Breakfast,Tuesday,0,19,4,Fresh ingredients and perfect seasoning. Staff went above and beyond. Definitely coming back!
1021,2024-04-07,45,Male,Vietnamese,South Jakarta,3,57,5,5,5,5,5.0,433490,1300470,Yes,Yes,Cash,Lunch,Sunday,1,7,5,"Amazing Vietnamese cuisine, authentic flavors! Friendly staff and quick service. Definitely coming back!"
1022,2024-04-13,42,Female,Thai,East Jakarta,1,7,3,3,3,4,3.2,348474,348474,No,Yes,Debit Card,Late Night,Saturday,1,30,3,Food was okay. Service was acceptable. Might give it another try.
1023,2025-08-04,45,Female,Chinese,Central Jakarta,2,15,2,3,2,1,2.0,164868,329736,No,No,E-Wallet,Late Night,Monday,0,8,3,Food was mediocre at best. Service was acceptable. Probably won't return.
1024,2024-07-05,60,Female,Indian,Bekasi,8,21,5,5,4,5,4.8,131578,1052624,Yes,Yes,QRIS,Lunch,Friday,0,12,3,Fresh ingredients and perfect seasoning. Server was knowledgeable and helpful. Definitely coming back!
1025,2024-02-23,45,Female,Mexican,Bekasi,5,36,4,5,5,5,4.8,105834,529170,Yes,Yes,Debit Card,Lunch,Friday,0,12,4,Fresh ingredients and perfect seasoning. Friendly staff and quick service. Definitely coming back!
1026,2025-08-27,27,Male,Western,Bekasi,7,52,5,5,5,5,5.0,92535,647745,Yes,Yes,Debit Card,Late Night,Wednesday,0,26,3,"Amazing Western cuisine, authentic flavors! Staff went above and beyond. Definitely coming back!"
1027,2023-11-10,38,Male,Thai,Tangerang,7,14,5,4,5,5,4.8,111984,783888,Yes,Yes,Cash,Late Night,Friday,0,17,5,"Amazing Thai cuisine, authentic flavors! Great customer service experience. Definitely coming back!"
1028,2025-07-27,31,Female,Thai,East Jakarta,5,20,3,2,4,3,3.0,361136,1805680,No,Yes,E-Wallet,Breakfast,Sunday,1,7,3,Food was okay. Service was slow and inattentive. Might give it another try.
1029,2024-02-21,65,Male,Indonesian,Tangerang,8,10,2,2,3,2,2.2,67136,537088,No,No,Debit Card,Dinner,Wednesday,0,26,5,Overcooked and underseasoned dishes. Had to wait too long for everything. Might give it another try.
1030,2024-02-11,23,Male,Indonesian,North Jakarta,6,11,3,1,1,3,2.0,50111,300666,No,No,Debit Card,Late Night,Sunday,1,20,3,Food was okay. Staff seemed uninterested. Probably won't return.
1031,2024-05-09,35,Female,Arabic,South Jakarta,5,13,2,3,2,1,2.0,387360,1936800,No,No,QRIS,Late Night,Thursday,0,24,3,The Arabic was disappointing. Service was acceptable. Probably won't return.
1032,2024-03-14,62,Female,Italian,Tangerang,6,47,4,3,3,3,3.2,316797,1900782,No,Yes,Cash,Late Night,Thursday,0,18,3,Best Italian I've had in a long time! Service was acceptable. Might give it another try.
1033,2025-03-05,37,Female,Chinese,East Jakarta,8,14,2,2,2,4,2.5,111718,893744,No,No,Debit Card,Lunch,Wednesday,0,9,5,The Chinese was disappointing. Poor customer service. Might give it another try.
1034,2023-11-26,22,Female,Indian,Bekasi,4,50,5,5,4,5,4.8,400365,1601460,Yes,Yes,QRIS,Lunch,Sunday,1,20,5,Fresh ingredients and perfect seasoning. Server was knowledgeable and helpful. Definitely coming back!
1035,2023-11-18,20,Female,Indonesian,Tangerang,4,27,1,1,2,2,1.5,147812,591248,No,No,E-Wallet,Dinner,Saturday,1,19,3,Not authentic at all. Poor customer service. Probably won't return.
1036,2025-06-07,38,Female,Vietnamese,Bekasi,3,5,3,3,2,3,2.8,225403,676209,No,No,Debit Card,Breakfast,Saturday,1,9,3,Food was okay. Service was acceptable. Might give it another try.
1037,2024-04-29,50,Female,Mexican,East Jakarta,3,31,1,3,2,3,2.2,229811,689433,No,No,QRIS,Dinner,Monday,0,5,3,Overcooked and underseasoned dishes. Service was acceptable. Might give it another try.
